ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
000009.SZ,1991-07-29,3.55,3.6,3.45,3.5,3.5,0.0,0.0,3921.0,1374.0,2023-08-01
000001.SZ,1991-07-30,29.69,29.69,29.69,29.69,29.84,-0.15,-0.5,7.0,21.0,2023-08-01
000002.SZ,1991-07-30,5.1,5.1,4.9,5.0,5.1,-0.1,-1.96,259.0,640.0,2023-08-01
600601.SH,1991-07-30,48.7,48.7,48.7,48.7,48.2,0.5,1.04,641.0,311.0,2023-08-01
600602.SH,1991-07-30,472.0,474.3,471.0,474.0,472.0,2.0,0.42,4735.0,0.002,2023-08-01
600654.SH,1991-07-30,511.1,511.1,511.1,511.1,506.0,5.1,1.01,34.0,17.0,2023-08-01
600653.SH,1991-07-30,62.9,62.9,62.9,62.9,62.3,0.6,0.96,61.0,0.15,2023-08-01
600656.SH,1991-07-30,7.19,7.19,7.19,7.19,7.12,0.07,0.98,100.0,71.0,2023-08-01
000004.SZ,1991-07-30,3.85,3.9,3.8,3.9,4.05,-0.15,-3.7,35.0,67.0,2023-08-01
600651.SH,1991-07-30,512.1,512.1,512.1,512.1,507.0,5.1,1.01,10.0,0.002,2023-08-01
000003.SZ,1991-07-30,5.95,6.1,5.85,5.95,6.15,-0.2,-3.25,264.0,782.0,2023-08-01
000009.SZ,1991-07-30,3.5,3.5,3.3,3.5,3.5,0.0,0.0,3138.0,1066.0,2023-08-01
000001.SZ,1991-07-31,29.54,29.54,29.54,29.54,29.69,-0.15,-0.51,1.0,3.0,2023-08-01
600601.SH,1991-07-31,49.2,49.2,49.2,49.2,48.7,0.5,1.03,219.0,107.0,2023-08-01
600602.SH,1991-07-31,474.0,478.7,474.0,478.7,474.0,4.7,0.99,3599.0,0.03,2023-08-01
600654.SH,1991-07-31,516.2,516.2,516.2,516.2,511.1,5.1,1.0,71.0,36.0,2023-08-01
600653.SH,1991-07-31,63.5,63.5,63.5,63.5,62.9,0.6,0.95,43.0,0.05,2023-08-01
600656.SH,1991-07-31,7.26,7.26,7.26,7.26,7.19,0.07,0.97,74.0,53.0,2023-08-01
000004.SZ,1991-07-31,3.9,4.05,3.9,4.05,3.9,0.15,3.85,23.0,46.0,2023-08-01
600651.SH,1991-07-31,517.2,517.2,517.2,517.2,512.1,5.1,1.0,36.0,0.006,2023-08-01
000003.SZ,1991-07-31,6.05,6.2,6.0,6.05,5.95,0.1,1.68,138.0,425.0,2023-08-01
000009.SZ,1991-07-31,3.4,3.5,3.4,3.5,3.5,0.0,0.0,3414.0,1169.0,2023-08-01
000002.SZ,1991-07-31,5.0,5.2,4.95,4.95,5.0,-0.05,-1.0,331.0,842.0,2023-08-01
000001.SZ,1991-08-01,29.39,29.39,29.39,29.39,29.54,-0.15,-0.51,7.0,20.0,2023-08-01
600601.SH,1991-08-01,49.7,49.7,49.7,49.7,49.2,0.5,1.02,217.0,107.0,2023-08-01
600602.SH,1991-08-01,483.5,483.5,483.5,483.5,478.7,4.8,1.0,4434.0,0.005,2023-08-01
600654.SH,1991-08-01,521.4,521.4,521.4,521.4,516.2,5.2,1.01,28.0,14.0,2023-08-01
600653.SH,1991-08-01,64.1,64.1,64.1,64.1,63.5,0.6,0.94,14.0,0.08,2023-08-01
600656.SH,1991-08-01,7.34,7.34,7.34,7.34,7.26,0.08,1.1,20.0,14.0,2023-08-01
000004.SZ,1991-08-01,5.1,5.1,4.9,5.05,4.05,1.0,24.69,32.0,65.0,2023-08-01
600651.SH,1991-08-01,522.4,522.4,522.4,522.4,517.2,5.2,1.01,11.0,0.007,2023-08-01
000003.SZ,1991-08-01,6.15,6.4,6.15,6.4,6.05,0.35,5.79,332.0,1044.0,2023-08-01
000009.SZ,1991-08-01,3.45,3.55,3.45,3.5,3.5,0.0,0.0,3722.0,1304.0,2023-08-01
000002.SZ,1991-08-01,5.15,5.3,5.15,5.15,4.95,0.2,4.04,332.0,1044.0,2023-08-01
000001.SZ,1991-08-02,29.24,29.24,29.24,29.24,29.39,-0.15,-0.51,1.0,3.0,2023-08-01
600601.SH,1991-08-02,50.2,50.2,50.2,50.2,49.7,0.5,1.01,391.0,196.0,2023-08-01
600602.SH,1991-08-02,488.3,488.3,483.5,488.3,483.5,4.8,0.99,10956.0,0.005,2023-08-01
600654.SH,1991-08-02,526.6,526.6,526.6,526.6,521.4,5.2,1.0,108.0,56.0,2023-08-01
600653.SH,1991-08-02,64.7,64.7,64.7,64.7,64.1,0.6,0.94,52.0,0.02,2023-08-01
600656.SH,1991-08-02,7.41,7.41,7.41,7.41,7.34,0.07,0.95,199.0,147.0,2023-08-01
600652.SH,1991-08-02,454.2,454.2,454.2,454.2,449.7,4.5,1.0,5.0,4.0,2023-08-01
000004.SZ,1991-08-02,4.05,4.2,4.05,4.15,5.05,-0.9,-17.82,108.0,225.0,2023-08-01
600651.SH,1991-08-02,527.6,527.6,527.6,527.6,522.4,5.2,1.0,12.0,0.006,2023-08-01
000003.SZ,1991-08-02,6.4,6.45,6.3,6.3,6.4,-0.1,-1.56,144.0,456.0,2023-08-01
000009.SZ,1991-08-02,3.5,3.6,3.5,3.55,3.5,0.05,1.43,1888.0,366.0,2023-08-01
000002.SZ,1991-08-02,5.25,5.3,5.15,5.3,5.15,0.15,2.91,412.0,1082.0,2023-08-01
600601.SH,1991-08-05,50.7,50.7,50.7,50.7,50.2,0.5,1.0,638.0,323.0,2023-08-01
600602.SH,1991-08-05,493.2,493.2,493.2,493.2,488.3,4.9,1.0,4234.0,0.005,2023-08-01
600654.SH,1991-08-05,531.9,531.9,531.9,531.9,526.6,5.3,1.01,24.0,12.0,2023-08-01
600653.SH,1991-08-05,65.3,65.3,65.3,65.3,64.7,0.6,0.93,149.0,0.39,2023-08-01
600656.SH,1991-08-05,7.48,7.48,7.48,7.48,7.41,0.07,0.94,47.0,35.0,2023-08-01
600652.SH,1991-08-05,458.7,458.7,458.7,458.7,454.2,4.5,0.99,5.0,4.0,2023-08-01
000004.SZ,1991-08-05,4.1,4.15,4.1,4.15,4.1,0.05,1.22,128.0,264.0,2023-08-01
600651.SH,1991-08-05,532.9,532.9,532.9,532.9,527.6,5.3,1.0,24.0,0.006,2023-08-01
000003.SZ,1991-08-05,6.35,6.4,6.3,6.4,6.35,0.05,0.79,208.0,661.0,2023-08-01
000009.SZ,1991-08-05,3.65,3.65,3.55,3.6,3.65,-0.05,-1.37,2793.0,1006.0,2023-08-01
000002.SZ,1991-08-05,5.25,5.3,5.2,5.25,5.25,0.0,0.0,227.0,594.0,2023-08-01
600601.SH,1991-08-06,51.2,51.2,51.2,51.2,50.7,0.5,0.99,203.0,103.0,2023-08-01
600602.SH,1991-08-06,498.1,498.1,498.1,498.1,493.2,4.9,0.99,1476.0,0.003,2023-08-01
600654.SH,1991-08-06,537.2,537.2,537.2,537.2,531.9,5.3,1.0,80.0,42.0,2023-08-01
600653.SH,1991-08-06,66.0,66.0,66.0,66.0,65.3,0.7,1.07,105.0,0.1,2023-08-01
600656.SH,1991-08-06,7.56,7.56,7.56,7.56,7.48,0.08,1.07,100.0,75.0,2023-08-01
600652.SH,1991-08-06,463.3,463.3,463.3,463.3,458.7,4.6,1.0,14.0,12.0,2023-08-01
000004.SZ,1991-08-06,4.2,4.2,4.15,4.15,4.15,0.0,0.0,67.0,139.0,2023-08-01
600651.SH,1991-08-06,538.2,538.2,538.2,538.2,532.9,5.3,0.99,18.0,0.02,2023-08-01
000003.SZ,1991-08-06,6.35,6.4,6.3,6.35,6.4,-0.05,-0.78,156.0,494.0,2023-08-01
000009.SZ,1991-08-06,3.55,3.65,3.5,3.6,3.6,0.0,0.0,3251.0,1163.0,2023-08-01
000002.SZ,1991-08-06,5.2,5.25,5.15,5.2,5.25,-0.05,-0.95,318.0,828.0,2023-08-01
600601.SH,1991-08-07,51.7,51.7,51.7,51.7,51.2,0.5,0.98,250.0,129.0,2023-08-01
600602.SH,1991-08-07,503.1,503.1,503.1,503.1,498.1,5.0,1.0,780.0,0.01,2023-08-01
600654.SH,1991-08-07,542.6,542.6,542.6,542.6,537.2,5.4,1.01,6.0,3.0,2023-08-01
600653.SH,1991-08-07,66.7,66.7,66.7,66.7,66.0,0.7,1.06,32.0,0.01,2023-08-01
600656.SH,1991-08-07,7.63,7.63,7.63,7.63,7.56,0.07,0.93,31.0,23.0,2023-08-01
000004.SZ,1991-08-07,4.15,4.15,4.1,4.1,4.15,-0.05,-1.2,88.0,181.0,2023-08-01
600651.SH,1991-08-07,543.6,543.6,543.6,543.6,538.2,5.4,1.0,3.0,0.001,2023-08-01
000003.SZ,1991-08-07,6.25,6.3,6.2,6.3,6.35,-0.05,-0.79,205.0,646.0,2023-08-01
000009.SZ,1991-08-07,3.6,3.65,3.6,3.65,3.6,0.05,1.39,2385.0,863.0,2023-08-01
000002.SZ,1991-08-07,5.15,5.2,5.1,5.15,5.2,-0.05,-0.96,274.0,76.0,2023-08-01
600601.SH,1991-08-08,52.2,52.2,52.2,52.2,51.7,0.5,0.97,72.0,37.0,2023-08-01
600602.SH,1991-08-08,508.1,508.1,508.1,508.1,503.1,5.0,0.99,1682.0,0.077,2023-08-01
600654.SH,1991-08-08,548.0,548.0,548.0,548.0,542.6,5.4,1.0,37.0,20.0,2023-08-01
600653.SH,1991-08-08,67.4,67.4,67.4,67.4,66.7,0.7,1.05,1.0,0.01,2023-08-01
600656.SH,1991-08-08,7.71,7.71,7.71,7.71,7.63,0.08,1.05,135.0,104.0,2023-08-01
600652.SH,1991-08-08,467.9,467.9,467.9,467.9,463.3,4.6,0.99,5.0,4.0,2023-08-01
600651.SH,1991-08-08,543.6,543.6,543.6,543.6,543.6,0.0,0.0,10.0,0.02,2023-08-01
000003.SZ,1991-08-08,6.25,6.3,6.2,6.2,6.3,-0.1,-1.59,217.0,679.0,2023-08-01
000009.SZ,1991-08-08,3.65,3.65,3.6,3.65,3.65,0.0,0.0,1903.0,686.0,2023-08-01
000004.SZ,1991-08-08,4.15,4.15,4.05,4.05,4.1,-0.05,-1.22,44.0,90.0,2023-08-01
000002.SZ,1991-08-08,5.15,5.15,5.1,5.1,5.15,-0.05,-0.97,261.0,668.0,2023-08-01
600601.SH,1991-08-09,52.7,52.7,52.7,52.7,52.2,0.5,0.96,807.0,425.0,2023-08-01
600602.SH,1991-08-09,513.2,513.2,513.2,513.2,508.1,5.1,1.0,2310.0,0.006,2023-08-01
600654.SH,1991-08-09,553.5,553.5,553.5,553.5,548.0,5.5,1.0,356.0,197.0,2023-08-01
600653.SH,1991-08-09,67.4,67.4,67.4,67.4,67.4,0.0,0.0,122.0,0.13,2023-08-01
600656.SH,1991-08-09,7.79,7.79,7.79,7.79,7.71,0.08,1.04,100.0,77.0,2023-08-01
600651.SH,1991-08-09,549.0,549.0,549.0,549.0,543.6,5.4,0.99,18.0,0.01,2023-08-01
000003.SZ,1991-08-09,6.2,6.2,6.1,6.15,6.2,-0.05,-0.81,231.0,714.0,2023-08-01
000009.SZ,1991-08-09,3.55,3.6,3.55,3.6,3.65,-0.05,-1.37,2587.0,920.0,2023-08-01
000004.SZ,1991-08-09,4.05,4.1,4.0,4.05,4.05,0.0,0.0,110.0,222.0,2023-08-01
000002.SZ,1991-08-09,5.1,5.15,5.05,5.1,5.1,0.0,0.0,240.0,611.0,2023-08-01
600601.SH,1991-08-12,53.2,53.2,53.2,53.2,52.7,0.5,0.95,509.0,270.0,2023-08-01
600602.SH,1991-08-12,518.3,518.3,518.3,518.3,513.2,5.1,0.99,2313.0,0.001,2023-08-01
600654.SH,1991-08-12,559.0,559.0,557.9,559.0,553.5,5.5,0.99,656.0,366.0,2023-08-01
600653.SH,1991-08-12,68.1,68.1,68.1,68.1,67.4,0.7,1.04,328.0,0.08,2023-08-01
600656.SH,1991-08-12,7.86,7.86,7.86,7.86,7.79,0.07,0.9,100.0,78.0,2023-08-01
600651.SH,1991-08-12,554.5,554.5,554.5,554.5,549.0,5.5,1.0,7.0,0.006,2023-08-01
600601.SH,1991-08-13,53.7,53.7,53.7,53.7,53.2,0.5,0.94,818.0,439.0,2023-08-01
600602.SH,1991-08-13,523.5,523.5,518.15,523.5,518.3,5.2,1.0,18989.0,0.004,2023-08-01
600654.SH,1991-08-13,564.6,564.6,564.6,564.6,559.0,5.6,1.0,106.0,59.0,2023-08-01
600653.SH,1991-08-13,68.8,68.8,68.8,68.8,68.1,0.7,1.03,93.0,0.1,2023-08-01
600656.SH,1991-08-13,7.94,7.94,7.94,7.94,7.86,0.08,1.02,27.0,21.0,2023-08-01
000003.SZ,1991-08-13,6.2,6.25,6.2,6.25,6.15,0.1,1.63,248.0,769.0,2023-08-01
000009.SZ,1991-08-13,3.55,3.6,3.55,3.55,3.6,-0.05,-1.39,3015.0,1073.0,2023-08-01
000004.SZ,1991-08-13,4.1,4.1,4.05,4.1,4.05,0.05,1.23,54.0,110.0,2023-08-01
000002.SZ,1991-08-13,5.15,5.15,5.1,5.1,5.1,0.0,0.0,184.0,470.0,2023-08-01
000003.SZ,1991-08-14,6.2,6.25,6.2,6.2,6.25,-0.05,-0.8,167.0,519.0,2023-08-01
600601.SH,1991-08-14,54.2,54.2,54.2,54.2,53.7,0.5,0.93,386.0,208.0,2023-08-01
600602.SH,1991-08-14,528.7,528.7,528.7,528.7,523.5,5.2,0.99,4783.0,0.005,2023-08-01
600654.SH,1991-08-14,570.2,570.2,570.2,570.2,564.6,5.6,0.99,264.0,150.0,2023-08-01
600653.SH,1991-08-14,69.5,69.5,69.5,69.5,68.8,0.7,1.02,26.0,0.015,2023-08-01
600656.SH,1991-08-14,8.02,8.02,8.02,8.02,7.94,0.08,1.01,5.0,4.0,2023-08-01
600652.SH,1991-08-14,472.6,472.6,472.6,472.6,467.9,4.7,1.0,5.0,4.0,2023-08-01
600651.SH,1991-08-14,560.0,560.0,560.0,560.0,554.5,5.5,0.99,6.0,0.001,2023-08-01
000009.SZ,1991-08-14,3.55,3.6,3.5,3.55,3.55,0.0,0.0,2426.0,860.0,2023-08-01
000004.SZ,1991-08-14,4.05,4.1,4.0,4.05,4.1,-0.05,-1.22,45.0,92.0,2023-08-01
000002.SZ,1991-08-14,5.1,5.15,5.1,5.1,5.1,0.0,0.0,132.0,337.0,2023-08-01
000003.SZ,1991-08-15,6.2,6.25,6.15,6.25,6.2,0.05,0.81,212.0,656.0,2023-08-01
600602.SH,1991-08-15,534.0,534.0,534.0,534.0,528.7,5.3,1.0,1203.0,0.062,2023-08-01
600654.SH,1991-08-15,575.9,575.9,575.9,575.9,570.2,5.7,1.0,155.0,89.0,2023-08-01
600653.SH,1991-08-15,70.2,70.2,70.2,70.2,69.5,0.7,1.01,27.0,0.001,2023-08-01
600656.SH,1991-08-15,8.1,8.1,8.1,8.1,8.02,0.08,1.0,1.0,0.8,2023-08-01
600651.SH,1991-08-15,565.6,565.6,565.6,565.6,560.0,5.6,1.0,22.0,0.008,2023-08-01
000009.SZ,1991-08-15,3.5,3.6,3.5,3.5,3.55,-0.05,-1.41,1569.0,551.0,2023-08-01
600601.SH,1991-08-15,54.7,54.7,54.7,54.7,54.2,0.5,0.92,124.0,67.0,2023-08-01
000004.SZ,1991-08-15,4.05,4.05,4.0,4.0,4.05,-0.05,-1.23,100.0,201.0,2023-08-01
000002.SZ,1991-08-15,5.1,5.15,5.0,5.05,5.1,-0.05,-0.98,265.0,671.0,2023-08-01
000003.SZ,1991-08-16,6.2,6.25,6.2,6.2,6.25,-0.05,-0.8,106.0,330.0,2023-08-01
600602.SH,1991-08-16,539.3,539.3,539.3,539.3,534.0,5.3,0.99,573.0,0.006,2023-08-01
600654.SH,1991-08-16,581.7,581.7,581.7,581.7,575.9,5.8,1.01,197.0,114.0,2023-08-01
600653.SH,1991-08-16,70.9,70.9,70.9,70.9,70.2,0.7,1.0,5.0,0.03,2023-08-01
600656.SH,1991-08-16,8.1,8.1,8.1,8.1,8.1,0.0,0.0,11.0,8.0,2023-08-01
600651.SH,1991-08-16,571.3,571.3,571.3,571.3,565.6,5.7,1.01,27.0,0.034,2023-08-01
000009.SZ,1991-08-16,3.55,3.65,3.5,3.65,3.5,0.15,4.29,3392.0,1197.0,2023-08-01
600601.SH,1991-08-16,55.2,55.2,55.2,55.2,54.7,0.5,0.91,149.0,82.0,2023-08-01
000004.SZ,1991-08-16,4.0,4.1,4.0,4.0,4.0,0.0,0.0,52.0,105.0,2023-08-01
000002.SZ,1991-08-16,5.05,5.1,5.0,5.05,5.05,0.0,0.0,362.0,909.0,2023-08-01
000001.SZ,1991-08-19,16.0,16.3,15.8,16.3,15.8,0.5,3.16,3100.0,4983.0,2023-08-01
000003.SZ,1991-08-19,6.4,6.6,6.4,6.5,6.3,0.2,3.17,327.0,1060.0,2023-08-01
600602.SH,1991-08-19,544.7,544.7,544.7,544.7,539.3,5.4,1.0,276.0,0.015,2023-08-01
600654.SH,1991-08-19,587.5,587.5,587.5,587.5,581.7,5.8,1.0,229.0,134.0,2023-08-01
600653.SH,1991-08-19,71.6,71.6,71.6,71.6,70.9,0.7,0.99,23.0,0.07,2023-08-01
600656.SH,1991-08-19,8.18,8.18,8.18,8.18,8.1,0.08,0.99,103.0,84.0,2023-08-01
600652.SH,1991-08-19,477.3,477.3,477.3,477.3,472.6,4.7,0.99,4.0,3.0,2023-08-01
600651.SH,1991-08-19,577.0,577.0,577.0,577.0,571.3,5.7,1.0,44.0,0.01,2023-08-01
000009.SZ,1991-08-19,3.55,3.6,3.55,3.6,3.55,0.05,1.41,2860.0,1021.0,2023-08-01
600601.SH,1991-08-19,55.8,55.8,55.8,55.8,55.2,0.6,1.09,301.0,167.0,2023-08-01
000005.SZ,1991-08-19,7.52,7.52,7.52,7.52,8.56,-1.04,-12.15,1.0,4.0,2023-08-01
000004.SZ,1991-08-19,4.05,4.15,4.0,4.1,4.0,0.1,2.5,51.0,103.0,2023-08-01
000002.SZ,1991-08-19,5.0,5.25,5.0,5.2,5.0,0.2,4.0,146.0,377.0,2023-08-01
000001.SZ,1991-08-20,16.3,16.3,15.7,15.75,16.3,-0.55,-3.37,1969.0,3135.0,2023-08-01
000003.SZ,1991-08-20,6.5,6.5,6.4,6.45,6.5,-0.05,-0.77,187.0,601.0,2023-08-01
600602.SH,1991-08-20,550.1,550.1,550.1,550.1,544.7,5.4,0.99,282.0,0.008,2023-08-01
600654.SH,1991-08-20,593.4,593.4,593.4,593.4,587.5,5.9,1.0,43.0,25.0,2023-08-01
600653.SH,1991-08-20,72.3,72.3,72.3,72.3,71.6,0.7,0.98,14.0,0.02,2023-08-01
600656.SH,1991-08-20,8.27,8.27,8.27,8.27,8.18,0.09,1.1,124.0,102.0,2023-08-01
600652.SH,1991-08-20,477.3,477.3,477.3,477.3,477.3,0.0,0.0,9.0,8.0,2023-08-01
600651.SH,1991-08-20,582.8,582.8,582.8,582.8,577.0,5.8,1.01,40.0,0.004,2023-08-01
000009.SZ,1991-08-20,3.6,3.6,3.5,3.6,3.6,0.0,0.0,4136.0,1474.0,2023-08-01
600601.SH,1991-08-20,56.4,56.4,56.4,56.4,55.8,0.6,1.08,56.0,31.0,2023-08-01
000004.SZ,1991-08-20,4.1,4.15,4.1,4.1,4.1,0.0,0.0,50.0,103.0,2023-08-01
000002.SZ,1991-08-20,5.2,5.2,5.05,5.1,5.2,-0.1,-1.92,184.0,470.0,2023-08-01
000001.SZ,1991-08-21,15.75,15.75,15.3,15.55,15.75,-0.2,-1.27,3431.0,5300.0,2023-08-01
000002.SZ,1991-08-21,5.05,5.1,5.05,5.1,5.1,0.0,0.0,158.0,400.0,2023-08-01
000003.SZ,1991-08-21,6.45,6.45,6.35,6.4,6.45,-0.05,-0.78,267.0,850.0,2023-08-01
600602.SH,1991-08-21,555.6,555.6,555.6,555.6,550.1,5.5,1.0,1633.0,0.013,2023-08-01
600654.SH,1991-08-21,599.3,599.3,599.3,599.3,593.4,5.9,0.99,9.0,5.0,2023-08-01
600653.SH,1991-08-21,73.0,73.0,73.0,73.0,72.3,0.7,0.97,100.0,0.001,2023-08-01
600656.SH,1991-08-21,8.35,8.35,8.35,8.35,8.27,0.08,0.97,106.0,88.0,2023-08-01
600652.SH,1991-08-21,482.1,482.1,482.1,482.1,477.3,4.8,1.01,100.0,96.0,2023-08-01
600651.SH,1991-08-21,588.6,588.6,588.6,588.6,582.8,5.8,1.0,18.0,0.002,2023-08-01
000009.SZ,1991-08-21,3.6,3.6,3.5,3.6,3.6,0.0,0.0,2618.0,935.0,2023-08-01
600601.SH,1991-08-21,57.0,57.0,57.0,57.0,56.4,0.6,1.06,1345.0,766.0,2023-08-01
000005.SZ,1991-08-21,7.44,7.44,7.44,7.44,7.52,-0.08,-1.06,1.0,4.0,2023-08-01
000004.SZ,1991-08-21,4.1,4.15,4.0,4.15,4.1,0.05,1.22,185.0,380.0,2023-08-01
000001.SZ,1991-08-22,15.55,15.55,14.9,14.9,15.55,-0.65,-4.18,2841.0,4298.0,2023-08-01
000002.SZ,1991-08-22,5.05,5.15,5.0,5.1,5.1,0.0,0.0,285.0,720.0,2023-08-01
000003.SZ,1991-08-22,6.35,6.4,6.35,6.4,6.4,0.0,0.0,210.0,668.0,2023-08-01
600602.SH,1991-08-22,561.2,561.2,561.2,561.2,555.6,5.6,1.01,522.0,0.029,2023-08-01
600654.SH,1991-08-22,605.3,605.3,605.3,605.3,599.3,6.0,1.0,31.0,18.0,2023-08-01
600653.SH,1991-08-22,73.7,73.7,73.7,73.7,73.0,0.7,0.96,10.0,0.05,2023-08-01
600656.SH,1991-08-22,8.43,8.43,8.43,8.43,8.35,0.08,0.96,14.0,11.0,2023-08-01
600652.SH,1991-08-22,486.9,486.9,486.9,486.9,482.1,4.8,1.0,57.0,55.0,2023-08-01
600651.SH,1991-08-22,594.5,594.5,594.5,594.5,588.6,5.9,1.0,28.0,0.004,2023-08-01
000009.SZ,1991-08-22,3.55,3.6,3.55,3.6,3.6,0.0,0.0,2814.0,1005.0,2023-08-01
600601.SH,1991-08-22,57.6,57.6,57.6,57.6,57.0,0.6,1.05,568.0,327.0,2023-08-01
000004.SZ,1991-08-22,4.1,4.15,4.05,4.15,4.15,0.0,0.0,112.0,229.0,2023-08-01
000001.SZ,1991-08-23,14.9,15.15,14.3,15.0,14.9,0.1,0.67,4381.0,6405.0,2023-08-01
000002.SZ,1991-08-23,5.05,5.05,5.0,5.0,5.1,-0.1,-1.96,235.0,589.0,2023-08-01
000003.SZ,1991-08-23,6.3,6.35,6.3,6.35,6.4,-0.05,-0.78,296.0,932.0,2023-08-01
600602.SH,1991-08-23,566.8,566.8,566.8,566.8,561.2,5.6,1.0,171.0,0.007,2023-08-01
600654.SH,1991-08-23,611.4,611.4,611.4,611.4,605.3,6.1,1.01,17.0,10.0,2023-08-01
600656.SH,1991-08-23,8.52,8.52,8.52,8.52,8.43,0.09,1.07,186.0,158.0,2023-08-01
600652.SH,1991-08-23,491.8,491.8,491.8,491.8,486.9,4.9,1.01,22.0,22.0,2023-08-01
600651.SH,1991-08-23,600.4,600.4,600.4,600.4,594.5,5.9,0.99,138.0,0.002,2023-08-01
600601.SH,1991-08-23,58.2,58.2,58.2,58.2,57.6,0.6,1.04,62.0,36.0,2023-08-01
000009.SZ,1991-08-23,3.55,3.55,3.55,3.55,3.6,-0.05,-1.39,1144.0,406.0,2023-08-01
000004.SZ,1991-08-23,4.05,4.15,4.05,4.1,4.15,-0.05,-1.2,112.0,229.0,2023-08-01
000001.SZ,1991-08-26,15.6,15.6,15.3,15.4,15.0,0.4,2.67,2772.0,4267.0,2023-08-01
000002.SZ,1991-08-26,5.05,5.1,5.0,5.05,5.1,-0.05,-0.98,128.0,323.0,2023-08-01
600654.SH,1991-08-26,617.5,617.5,617.5,617.5,611.4,6.1,1.0,41.0,25.0,2023-08-01
600653.SH,1991-08-26,74.4,74.4,74.4,74.4,73.7,0.7,0.95,98.0,0.1,2023-08-01
600656.SH,1991-08-26,8.6,8.6,8.6,8.6,8.52,0.08,0.94,218.0,187.0,2023-08-01
600651.SH,1991-08-26,86.0,86.0,86.0,86.0,120.08,-34.08,-28.38,1.0,0.01,2023-08-01
600601.SH,1991-08-26,58.8,58.8,58.8,58.8,58.2,0.6,1.03,15.0,8.0,2023-08-01
600602.SH,1991-08-26,572.5,572.5,572.5,572.5,566.8,5.7,1.01,199.0,0.002,2023-08-01
000009.SZ,1991-08-26,3.55,3.6,3.5,3.6,3.55,0.05,1.41,5523.0,1972.0,2023-08-01
000004.SZ,1991-08-26,4.05,4.1,4.05,4.05,4.05,0.0,0.0,84.0,171.0,2023-08-01
000001.SZ,1991-08-27,15.35,15.4,15.1,15.2,15.4,-0.2,-1.3,2085.0,3177.0,2023-08-01
000002.SZ,1991-08-27,5.05,5.05,5.0,5.0,5.05,-0.05,-0.99,286.0,717.0,2023-08-01
600656.SH,1991-08-27,8.69,8.69,8.69,8.69,8.6,0.09,1.05,163.0,141.0,2023-08-01
600651.SH,1991-08-27,86.0,86.0,86.0,86.0,86.0,0.0,0.0,4.0,0.035,2023-08-01
600601.SH,1991-08-27,59.4,59.4,59.4,59.4,58.8,0.6,1.02,73.0,43.0,2023-08-01
000005.SZ,1991-08-27,7.24,7.24,7.24,7.24,7.32,-0.08,-1.09,1.0,4.0,2023-08-01
600602.SH,1991-08-27,578.2,578.2,578.2,578.2,572.5,5.7,1.0,504.0,0.05,2023-08-01
600654.SH,1991-08-27,623.7,623.7,623.7,623.7,617.5,6.2,1.0,17.0,10.0,2023-08-01
600653.SH,1991-08-27,75.1,75.1,75.1,75.1,74.4,0.7,0.94,30.0,0.1,2023-08-01
000009.SZ,1991-08-27,3.55,3.6,3.5,3.55,3.6,-0.05,-1.39,5323.0,895.0,2023-08-01
000004.SZ,1991-08-27,4.1,4.15,4.05,4.1,4.05,0.05,1.23,116.0,237.0,2023-08-01
000001.SZ,1991-08-28,15.25,15.25,15.0,15.1,15.2,-0.1,-0.66,2439.0,3688.0,2023-08-01
000002.SZ,1991-08-28,5.0,5.0,4.95,5.0,5.0,0.0,0.0,147.0,367.0,2023-08-01
000003.SZ,1991-08-28,6.3,6.4,6.25,6.3,6.35,-0.05,-0.79,162.0,510.0,2023-08-01
600651.SH,1991-08-28,86.9,86.9,86.9,86.9,86.0,0.9,1.05,7.0,0.03,2023-08-01
600601.SH,1991-08-28,60.0,60.0,60.0,60.0,59.4,0.6,1.01,167.0,100.0,2023-08-01
000005.SZ,1991-08-28,7.2,7.2,7.2,7.2,7.24,-0.04,-0.55,1.0,3.0,2023-08-01
600602.SH,1991-08-28,584.0,584.0,584.0,584.0,578.2,5.8,1.0,480.0,0.002,2023-08-01
600654.SH,1991-08-28,629.9,629.9,629.9,629.9,623.7,6.2,0.99,88.0,55.0,2023-08-01
600653.SH,1991-08-28,75.9,75.9,75.9,75.9,75.1,0.8,1.07,29.0,0.18,2023-08-01
600656.SH,1991-08-28,8.77,8.77,8.77,8.77,8.69,0.08,0.92,6.0,5.0,2023-08-01
000009.SZ,1991-08-28,3.55,3.6,3.5,3.6,3.55,0.05,1.41,3922.0,1394.0,2023-08-01
000004.SZ,1991-08-28,4.1,4.1,4.05,4.1,4.1,0.0,0.0,95.0,194.0,2023-08-01
000001.SZ,1991-08-29,15.05,15.15,15.0,15.1,15.1,0.0,0.0,2296.0,3455.0,2023-08-01
000002.SZ,1991-08-29,4.9,5.0,4.9,5.0,5.0,0.0,0.0,108.0,268.0,2023-08-01
000003.SZ,1991-08-29,6.2,6.3,6.2,6.25,6.3,-0.05,-0.79,210.0,659.0,2023-08-01
600651.SH,1991-08-29,87.8,87.8,87.8,87.8,86.9,0.9,1.04,5.0,0.05,2023-08-01
600601.SH,1991-08-29,60.6,60.6,60.6,60.6,60.0,0.6,1.0,379.0,229.0,2023-08-01
