ts_code,trade_date,adj_factor,data_date
600603.SH,1992-06-04,1.0,2023-07-31
600604.SH,1992-06-04,1.0,2023-07-31
600605.SH,1992-06-04,1.0,2023-07-31
600606.SH,1992-06-04,1.0,2023-07-31
600607.SH,1992-06-04,1.0,2023-07-31
600608.SH,1992-06-04,1.0,2023-07-31
600651.SH,1992-06-04,5.0,2023-07-31
600652.SH,1992-06-04,5.0,2023-07-31
600653.SH,1992-06-04,10.0,2023-07-31
600654.SH,1992-06-04,10.0,2023-07-31
600656.SH,1992-06-04,1.0,2023-07-31
000001.SZ,1992-06-05,2.473,2023-07-31
000002.SZ,1992-06-05,1.867,2023-07-31
000003.SZ,1992-06-05,1.235,2023-07-31
000004.SZ,1992-06-05,1.302,2023-07-31
000005.SZ,1992-06-05,1.0,2023-07-31
000006.SZ,1992-06-05,1.0,2023-07-31
000007.SZ,1992-06-05,1.014,2023-07-31
000008.SZ,1992-06-05,1.0,2023-07-31
000009.SZ,1992-06-05,1.0,2023-07-31
000011.SZ,1992-06-05,1.0,2023-07-31
000012.SZ,1992-06-05,1.0,2023-07-31
000013.SZ,1992-06-05,1.0,2023-07-31
000014.SZ,1992-06-05,1.0,2023-07-31
000016.SZ,1992-06-05,0.977,2023-07-31
000017.SZ,1992-06-05,1.057,2023-07-31
000020.SZ,1992-06-05,1.006,2023-07-31
600601.SH,1992-06-05,9.761,2023-07-31
600602.SH,1992-06-05,1.011,2023-07-31
600603.SH,1992-06-05,1.0,2023-07-31
600604.SH,1992-06-05,1.0,2023-07-31
600605.SH,1992-06-05,1.0,2023-07-31
600606.SH,1992-06-05,1.0,2023-07-31
600607.SH,1992-06-05,1.0,2023-07-31
600608.SH,1992-06-05,1.0,2023-07-31
600651.SH,1992-06-05,5.0,2023-07-31
600652.SH,1992-06-05,5.0,2023-07-31
600653.SH,1992-06-05,10.0,2023-07-31
600654.SH,1992-06-05,10.0,2023-07-31
600656.SH,1992-06-05,1.0,2023-07-31
000001.SZ,1992-06-08,2.473,2023-07-31
000002.SZ,1992-06-08,1.867,2023-07-31
000003.SZ,1992-06-08,1.235,2023-07-31
000004.SZ,1992-06-08,1.302,2023-07-31
000005.SZ,1992-06-08,1.0,2023-07-31
000006.SZ,1992-06-08,1.0,2023-07-31
000007.SZ,1992-06-08,1.014,2023-07-31
000008.SZ,1992-06-08,1.0,2023-07-31
000009.SZ,1992-06-08,1.0,2023-07-31
000011.SZ,1992-06-08,1.0,2023-07-31
000012.SZ,1992-06-08,1.0,2023-07-31
000013.SZ,1992-06-08,1.0,2023-07-31
000014.SZ,1992-06-08,1.0,2023-07-31
000016.SZ,1992-06-08,0.977,2023-07-31
000017.SZ,1992-06-08,1.057,2023-07-31
000020.SZ,1992-06-08,1.006,2023-07-31
600601.SH,1992-06-08,9.761,2023-07-31
600602.SH,1992-06-08,1.011,2023-07-31
600603.SH,1992-06-08,1.0,2023-07-31
600604.SH,1992-06-08,1.0,2023-07-31
600605.SH,1992-06-08,1.0,2023-07-31
600606.SH,1992-06-08,1.0,2023-07-31
600607.SH,1992-06-08,1.0,2023-07-31
600608.SH,1992-06-08,1.0,2023-07-31
600651.SH,1992-06-08,5.0,2023-07-31
600652.SH,1992-06-08,5.0,2023-07-31
600653.SH,1992-06-08,10.0,2023-07-31
600654.SH,1992-06-08,10.0,2023-07-31
600656.SH,1992-06-08,1.0,2023-07-31
000001.SZ,1992-06-09,2.473,2023-07-31
000002.SZ,1992-06-09,1.867,2023-07-31
000003.SZ,1992-06-09,1.235,2023-07-31
000004.SZ,1992-06-09,1.302,2023-07-31
000005.SZ,1992-06-09,1.0,2023-07-31
000006.SZ,1992-06-09,1.0,2023-07-31
000007.SZ,1992-06-09,1.014,2023-07-31
000008.SZ,1992-06-09,1.0,2023-07-31
000009.SZ,1992-06-09,1.0,2023-07-31
000011.SZ,1992-06-09,1.0,2023-07-31
000012.SZ,1992-06-09,1.0,2023-07-31
000013.SZ,1992-06-09,1.0,2023-07-31
000014.SZ,1992-06-09,1.0,2023-07-31
000016.SZ,1992-06-09,0.977,2023-07-31
000017.SZ,1992-06-09,1.057,2023-07-31
000020.SZ,1992-06-09,1.006,2023-07-31
600601.SH,1992-06-09,9.761,2023-07-31
600602.SH,1992-06-09,1.011,2023-07-31
600603.SH,1992-06-09,1.0,2023-07-31
600604.SH,1992-06-09,1.0,2023-07-31
600605.SH,1992-06-09,1.0,2023-07-31
600606.SH,1992-06-09,1.0,2023-07-31
600607.SH,1992-06-09,1.0,2023-07-31
600608.SH,1992-06-09,1.0,2023-07-31
600651.SH,1992-06-09,5.0,2023-07-31
600652.SH,1992-06-09,5.0,2023-07-31
600653.SH,1992-06-09,10.0,2023-07-31
600654.SH,1992-06-09,10.0,2023-07-31
600656.SH,1992-06-09,1.0,2023-07-31
000001.SZ,1992-06-10,2.473,2023-07-31
000002.SZ,1992-06-10,1.867,2023-07-31
000003.SZ,1992-06-10,1.235,2023-07-31
000004.SZ,1992-06-10,1.302,2023-07-31
000005.SZ,1992-06-10,1.0,2023-07-31
000006.SZ,1992-06-10,1.0,2023-07-31
000007.SZ,1992-06-10,1.014,2023-07-31
000008.SZ,1992-06-10,1.0,2023-07-31
000009.SZ,1992-06-10,1.0,2023-07-31
000011.SZ,1992-06-10,1.0,2023-07-31
000012.SZ,1992-06-10,1.0,2023-07-31
000013.SZ,1992-06-10,1.0,2023-07-31
000014.SZ,1992-06-10,1.0,2023-07-31
000016.SZ,1992-06-10,0.977,2023-07-31
000017.SZ,1992-06-10,1.057,2023-07-31
000020.SZ,1992-06-10,1.006,2023-07-31
600601.SH,1992-06-10,9.761,2023-07-31
600602.SH,1992-06-10,1.011,2023-07-31
600603.SH,1992-06-10,1.0,2023-07-31
600604.SH,1992-06-10,1.0,2023-07-31
600605.SH,1992-06-10,1.0,2023-07-31
600606.SH,1992-06-10,1.0,2023-07-31
600607.SH,1992-06-10,1.0,2023-07-31
600608.SH,1992-06-10,1.0,2023-07-31
600651.SH,1992-06-10,5.0,2023-07-31
600652.SH,1992-06-10,5.0,2023-07-31
600653.SH,1992-06-10,10.0,2023-07-31
600654.SH,1992-06-10,10.0,2023-07-31
600656.SH,1992-06-10,1.0,2023-07-31
000001.SZ,1992-06-11,2.473,2023-07-31
000002.SZ,1992-06-11,1.867,2023-07-31
000003.SZ,1992-06-11,1.235,2023-07-31
000004.SZ,1992-06-11,1.302,2023-07-31
000005.SZ,1992-06-11,1.0,2023-07-31
000006.SZ,1992-06-11,1.0,2023-07-31
000007.SZ,1992-06-11,1.014,2023-07-31
000008.SZ,1992-06-11,1.0,2023-07-31
000009.SZ,1992-06-11,1.0,2023-07-31
000011.SZ,1992-06-11,1.0,2023-07-31
000012.SZ,1992-06-11,1.0,2023-07-31
000013.SZ,1992-06-11,1.0,2023-07-31
000014.SZ,1992-06-11,1.0,2023-07-31
000016.SZ,1992-06-11,0.977,2023-07-31
000017.SZ,1992-06-11,1.057,2023-07-31
000020.SZ,1992-06-11,1.006,2023-07-31
600601.SH,1992-06-11,9.761,2023-07-31
600602.SH,1992-06-11,1.011,2023-07-31
600603.SH,1992-06-11,1.0,2023-07-31
600604.SH,1992-06-11,1.0,2023-07-31
600605.SH,1992-06-11,1.0,2023-07-31
600606.SH,1992-06-11,1.0,2023-07-31
600607.SH,1992-06-11,1.0,2023-07-31
600608.SH,1992-06-11,1.0,2023-07-31
600651.SH,1992-06-11,5.0,2023-07-31
600652.SH,1992-06-11,5.0,2023-07-31
600653.SH,1992-06-11,10.0,2023-07-31
600654.SH,1992-06-11,10.0,2023-07-31
600656.SH,1992-06-11,1.0,2023-07-31
000001.SZ,1992-06-12,2.473,2023-07-31
000002.SZ,1992-06-12,1.867,2023-07-31
000003.SZ,1992-06-12,1.235,2023-07-31
000004.SZ,1992-06-12,1.302,2023-07-31
000005.SZ,1992-06-12,1.0,2023-07-31
000006.SZ,1992-06-12,1.0,2023-07-31
000007.SZ,1992-06-12,1.014,2023-07-31
000008.SZ,1992-06-12,1.0,2023-07-31
000009.SZ,1992-06-12,1.0,2023-07-31
000011.SZ,1992-06-12,1.0,2023-07-31
000012.SZ,1992-06-12,1.0,2023-07-31
000013.SZ,1992-06-12,1.0,2023-07-31
000014.SZ,1992-06-12,1.0,2023-07-31
000016.SZ,1992-06-12,0.977,2023-07-31
000017.SZ,1992-06-12,1.057,2023-07-31
000020.SZ,1992-06-12,1.006,2023-07-31
600601.SH,1992-06-12,9.761,2023-07-31
600602.SH,1992-06-12,1.011,2023-07-31
600603.SH,1992-06-12,1.0,2023-07-31
600604.SH,1992-06-12,1.0,2023-07-31
600605.SH,1992-06-12,1.0,2023-07-31
600606.SH,1992-06-12,1.0,2023-07-31
600607.SH,1992-06-12,1.0,2023-07-31
600608.SH,1992-06-12,1.0,2023-07-31
600651.SH,1992-06-12,5.0,2023-07-31
600652.SH,1992-06-12,5.0,2023-07-31
600653.SH,1992-06-12,10.0,2023-07-31
600654.SH,1992-06-12,10.0,2023-07-31
600656.SH,1992-06-12,1.0,2023-07-31
000001.SZ,1992-06-15,2.473,2023-07-31
000002.SZ,1992-06-15,1.867,2023-07-31
000003.SZ,1992-06-15,1.235,2023-07-31
000004.SZ,1992-06-15,1.302,2023-07-31
000005.SZ,1992-06-15,1.0,2023-07-31
000006.SZ,1992-06-15,1.0,2023-07-31
000007.SZ,1992-06-15,1.014,2023-07-31
000008.SZ,1992-06-15,1.0,2023-07-31
000009.SZ,1992-06-15,1.0,2023-07-31
000011.SZ,1992-06-15,1.0,2023-07-31
000012.SZ,1992-06-15,1.0,2023-07-31
000013.SZ,1992-06-15,1.0,2023-07-31
000014.SZ,1992-06-15,1.0,2023-07-31
000016.SZ,1992-06-15,0.977,2023-07-31
000017.SZ,1992-06-15,1.057,2023-07-31
000020.SZ,1992-06-15,1.006,2023-07-31
600601.SH,1992-06-15,9.761,2023-07-31
600602.SH,1992-06-15,1.011,2023-07-31
600603.SH,1992-06-15,1.0,2023-07-31
600604.SH,1992-06-15,1.0,2023-07-31
600605.SH,1992-06-15,1.0,2023-07-31
600606.SH,1992-06-15,1.0,2023-07-31
600607.SH,1992-06-15,1.0,2023-07-31
600608.SH,1992-06-15,1.0,2023-07-31
600651.SH,1992-06-15,5.0,2023-07-31
600652.SH,1992-06-15,5.0,2023-07-31
600653.SH,1992-06-15,10.0,2023-07-31
600654.SH,1992-06-15,10.0,2023-07-31
600656.SH,1992-06-15,1.0,2023-07-31
000001.SZ,1992-06-16,2.473,2023-07-31
000002.SZ,1992-06-16,1.867,2023-07-31
000003.SZ,1992-06-16,1.235,2023-07-31
000004.SZ,1992-06-16,1.302,2023-07-31
000005.SZ,1992-06-16,1.0,2023-07-31
000006.SZ,1992-06-16,1.0,2023-07-31
000007.SZ,1992-06-16,1.014,2023-07-31
000008.SZ,1992-06-16,1.0,2023-07-31
000009.SZ,1992-06-16,1.0,2023-07-31
000011.SZ,1992-06-16,1.0,2023-07-31
000012.SZ,1992-06-16,1.0,2023-07-31
000013.SZ,1992-06-16,1.0,2023-07-31
000014.SZ,1992-06-16,1.0,2023-07-31
000016.SZ,1992-06-16,0.977,2023-07-31
000017.SZ,1992-06-16,1.057,2023-07-31
000018.SZ,1992-06-16,1.0,2023-07-31
000020.SZ,1992-06-16,1.006,2023-07-31
600601.SH,1992-06-16,9.761,2023-07-31
600602.SH,1992-06-16,1.011,2023-07-31
600603.SH,1992-06-16,1.0,2023-07-31
600604.SH,1992-06-16,1.0,2023-07-31
600605.SH,1992-06-16,1.0,2023-07-31
600606.SH,1992-06-16,1.0,2023-07-31
600607.SH,1992-06-16,1.0,2023-07-31
600608.SH,1992-06-16,1.0,2023-07-31
600651.SH,1992-06-16,5.0,2023-07-31
600652.SH,1992-06-16,5.0,2023-07-31
600653.SH,1992-06-16,10.0,2023-07-31
600654.SH,1992-06-16,10.0,2023-07-31
600656.SH,1992-06-16,1.0,2023-07-31
000001.SZ,1992-06-17,2.473,2023-07-31
000002.SZ,1992-06-17,1.867,2023-07-31
000003.SZ,1992-06-17,1.235,2023-07-31
000004.SZ,1992-06-17,1.302,2023-07-31
000005.SZ,1992-06-17,1.0,2023-07-31
000006.SZ,1992-06-17,1.0,2023-07-31
000007.SZ,1992-06-17,1.014,2023-07-31
000008.SZ,1992-06-17,1.0,2023-07-31
000009.SZ,1992-06-17,1.0,2023-07-31
000011.SZ,1992-06-17,1.0,2023-07-31
000012.SZ,1992-06-17,1.0,2023-07-31
000013.SZ,1992-06-17,1.0,2023-07-31
000014.SZ,1992-06-17,1.0,2023-07-31
000016.SZ,1992-06-17,0.977,2023-07-31
000017.SZ,1992-06-17,1.057,2023-07-31
000018.SZ,1992-06-17,1.0,2023-07-31
000020.SZ,1992-06-17,1.006,2023-07-31
600601.SH,1992-06-17,9.761,2023-07-31
600602.SH,1992-06-17,1.011,2023-07-31
600603.SH,1992-06-17,1.0,2023-07-31
600604.SH,1992-06-17,1.0,2023-07-31
600605.SH,1992-06-17,1.0,2023-07-31
600606.SH,1992-06-17,1.0,2023-07-31
600607.SH,1992-06-17,1.0,2023-07-31
600608.SH,1992-06-17,1.0,2023-07-31
600651.SH,1992-06-17,5.0,2023-07-31
600652.SH,1992-06-17,5.0,2023-07-31
600653.SH,1992-06-17,10.0,2023-07-31
600654.SH,1992-06-17,10.0,2023-07-31
600656.SH,1992-06-17,1.0,2023-07-31
000001.SZ,1992-06-18,2.473,2023-07-31
000002.SZ,1992-06-18,1.867,2023-07-31
000003.SZ,1992-06-18,1.235,2023-07-31
000004.SZ,1992-06-18,1.302,2023-07-31
000005.SZ,1992-06-18,1.0,2023-07-31
000006.SZ,1992-06-18,1.0,2023-07-31
000007.SZ,1992-06-18,1.014,2023-07-31
000008.SZ,1992-06-18,1.0,2023-07-31
000009.SZ,1992-06-18,1.0,2023-07-31
000011.SZ,1992-06-18,1.0,2023-07-31
000012.SZ,1992-06-18,1.0,2023-07-31
000013.SZ,1992-06-18,1.0,2023-07-31
000014.SZ,1992-06-18,1.0,2023-07-31
000016.SZ,1992-06-18,0.977,2023-07-31
000017.SZ,1992-06-18,1.057,2023-07-31
000018.SZ,1992-06-18,1.0,2023-07-31
000020.SZ,1992-06-18,1.006,2023-07-31
600601.SH,1992-06-18,9.761,2023-07-31
600602.SH,1992-06-18,1.011,2023-07-31
600603.SH,1992-06-18,1.0,2023-07-31
600604.SH,1992-06-18,1.0,2023-07-31
600605.SH,1992-06-18,1.0,2023-07-31
600606.SH,1992-06-18,1.0,2023-07-31
600607.SH,1992-06-18,1.0,2023-07-31
600608.SH,1992-06-18,1.0,2023-07-31
600651.SH,1992-06-18,5.0,2023-07-31
600652.SH,1992-06-18,5.0,2023-07-31
600653.SH,1992-06-18,10.0,2023-07-31
600654.SH,1992-06-18,10.0,2023-07-31
600656.SH,1992-06-18,1.0,2023-07-31
000001.SZ,1992-06-19,2.473,2023-07-31
000002.SZ,1992-06-19,1.867,2023-07-31
000003.SZ,1992-06-19,1.235,2023-07-31
000004.SZ,1992-06-19,1.302,2023-07-31
000005.SZ,1992-06-19,1.0,2023-07-31
000006.SZ,1992-06-19,1.0,2023-07-31
000007.SZ,1992-06-19,1.014,2023-07-31
000008.SZ,1992-06-19,1.0,2023-07-31
000009.SZ,1992-06-19,1.0,2023-07-31
000011.SZ,1992-06-19,1.0,2023-07-31
000012.SZ,1992-06-19,1.0,2023-07-31
000013.SZ,1992-06-19,1.0,2023-07-31
000014.SZ,1992-06-19,1.0,2023-07-31
000016.SZ,1992-06-19,0.977,2023-07-31
000017.SZ,1992-06-19,1.057,2023-07-31
000018.SZ,1992-06-19,1.0,2023-07-31
000020.SZ,1992-06-19,1.006,2023-07-31
600601.SH,1992-06-19,9.761,2023-07-31
600602.SH,1992-06-19,1.011,2023-07-31
600603.SH,1992-06-19,1.0,2023-07-31
600604.SH,1992-06-19,1.0,2023-07-31
600605.SH,1992-06-19,1.0,2023-07-31
600606.SH,1992-06-19,1.0,2023-07-31
600607.SH,1992-06-19,1.0,2023-07-31
600608.SH,1992-06-19,1.0,2023-07-31
600651.SH,1992-06-19,5.0,2023-07-31
600652.SH,1992-06-19,5.0,2023-07-31
600653.SH,1992-06-19,10.0,2023-07-31
600654.SH,1992-06-19,10.0,2023-07-31
600656.SH,1992-06-19,1.0,2023-07-31
000001.SZ,1992-06-22,2.473,2023-07-31
000002.SZ,1992-06-22,1.867,2023-07-31
000003.SZ,1992-06-22,1.235,2023-07-31
000004.SZ,1992-06-22,1.302,2023-07-31
000005.SZ,1992-06-22,1.0,2023-07-31
000006.SZ,1992-06-22,1.0,2023-07-31
000007.SZ,1992-06-22,1.014,2023-07-31
000008.SZ,1992-06-22,1.0,2023-07-31
000009.SZ,1992-06-22,1.0,2023-07-31
000011.SZ,1992-06-22,1.0,2023-07-31
000012.SZ,1992-06-22,1.0,2023-07-31
000013.SZ,1992-06-22,1.0,2023-07-31
000014.SZ,1992-06-22,1.0,2023-07-31
000016.SZ,1992-06-22,0.977,2023-07-31
000017.SZ,1992-06-22,1.057,2023-07-31
000018.SZ,1992-06-22,1.0,2023-07-31
000020.SZ,1992-06-22,1.006,2023-07-31
600601.SH,1992-06-22,9.761,2023-07-31
600602.SH,1992-06-22,1.011,2023-07-31
600603.SH,1992-06-22,1.0,2023-07-31
600604.SH,1992-06-22,1.0,2023-07-31
600605.SH,1992-06-22,1.0,2023-07-31
600606.SH,1992-06-22,1.0,2023-07-31
600607.SH,1992-06-22,1.0,2023-07-31
600608.SH,1992-06-22,1.0,2023-07-31
600651.SH,1992-06-22,5.0,2023-07-31
600652.SH,1992-06-22,5.0,2023-07-31
600653.SH,1992-06-22,10.0,2023-07-31
600654.SH,1992-06-22,10.0,2023-07-31
600656.SH,1992-06-22,1.0,2023-07-31
000001.SZ,1992-06-23,2.473,2023-07-31
000002.SZ,1992-06-23,1.867,2023-07-31
000003.SZ,1992-06-23,1.235,2023-07-31
000004.SZ,1992-06-23,1.302,2023-07-31
000005.SZ,1992-06-23,1.0,2023-07-31
000006.SZ,1992-06-23,1.0,2023-07-31
000007.SZ,1992-06-23,1.014,2023-07-31
000008.SZ,1992-06-23,1.0,2023-07-31
000009.SZ,1992-06-23,1.0,2023-07-31
000011.SZ,1992-06-23,1.0,2023-07-31
000012.SZ,1992-06-23,1.0,2023-07-31
000013.SZ,1992-06-23,1.0,2023-07-31
000014.SZ,1992-06-23,1.0,2023-07-31
000016.SZ,1992-06-23,0.977,2023-07-31
000017.SZ,1992-06-23,1.057,2023-07-31
000018.SZ,1992-06-23,1.0,2023-07-31
000020.SZ,1992-06-23,1.006,2023-07-31
600601.SH,1992-06-23,9.761,2023-07-31
600602.SH,1992-06-23,1.011,2023-07-31
600603.SH,1992-06-23,1.0,2023-07-31
600604.SH,1992-06-23,1.0,2023-07-31
600605.SH,1992-06-23,1.0,2023-07-31
600606.SH,1992-06-23,1.0,2023-07-31
600607.SH,1992-06-23,1.0,2023-07-31
600608.SH,1992-06-23,1.0,2023-07-31
600651.SH,1992-06-23,5.0,2023-07-31
600652.SH,1992-06-23,5.0,2023-07-31
600653.SH,1992-06-23,10.0,2023-07-31
600654.SH,1992-06-23,10.0,2023-07-31
600656.SH,1992-06-23,1.0,2023-07-31
000001.SZ,1992-06-24,2.473,2023-07-31
000002.SZ,1992-06-24,1.867,2023-07-31
000003.SZ,1992-06-24,1.235,2023-07-31
000004.SZ,1992-06-24,1.302,2023-07-31
000005.SZ,1992-06-24,1.0,2023-07-31
000006.SZ,1992-06-24,1.0,2023-07-31
000007.SZ,1992-06-24,1.014,2023-07-31
000008.SZ,1992-06-24,1.0,2023-07-31
000009.SZ,1992-06-24,1.0,2023-07-31
000011.SZ,1992-06-24,1.0,2023-07-31
000012.SZ,1992-06-24,1.0,2023-07-31
000013.SZ,1992-06-24,1.0,2023-07-31
000014.SZ,1992-06-24,1.0,2023-07-31
000016.SZ,1992-06-24,0.977,2023-07-31
000017.SZ,1992-06-24,1.057,2023-07-31
000018.SZ,1992-06-24,1.0,2023-07-31
000020.SZ,1992-06-24,1.006,2023-07-31
600601.SH,1992-06-24,9.761,2023-07-31
600602.SH,1992-06-24,1.011,2023-07-31
600603.SH,1992-06-24,1.0,2023-07-31
600604.SH,1992-06-24,1.0,2023-07-31
600605.SH,1992-06-24,1.0,2023-07-31
600606.SH,1992-06-24,1.0,2023-07-31
600607.SH,1992-06-24,1.0,2023-07-31
600608.SH,1992-06-24,1.0,2023-07-31
600651.SH,1992-06-24,5.0,2023-07-31
600652.SH,1992-06-24,5.0,2023-07-31
600653.SH,1992-06-24,10.0,2023-07-31
600654.SH,1992-06-24,10.0,2023-07-31
600656.SH,1992-06-24,1.0,2023-07-31
000001.SZ,1992-06-25,2.473,2023-07-31
000002.SZ,1992-06-25,1.867,2023-07-31
000003.SZ,1992-06-25,1.235,2023-07-31
000004.SZ,1992-06-25,1.302,2023-07-31
000005.SZ,1992-06-25,1.0,2023-07-31
000006.SZ,1992-06-25,1.0,2023-07-31
000007.SZ,1992-06-25,1.014,2023-07-31
000008.SZ,1992-06-25,1.0,2023-07-31
000009.SZ,1992-06-25,1.0,2023-07-31
000011.SZ,1992-06-25,1.0,2023-07-31
000012.SZ,1992-06-25,1.0,2023-07-31
000013.SZ,1992-06-25,1.0,2023-07-31
000014.SZ,1992-06-25,1.0,2023-07-31
000015.SZ,1992-06-25,1.0,2023-07-31
000016.SZ,1992-06-25,0.977,2023-07-31
000017.SZ,1992-06-25,1.057,2023-07-31
000018.SZ,1992-06-25,1.0,2023-07-31
000020.SZ,1992-06-25,1.006,2023-07-31
600601.SH,1992-06-25,9.761,2023-07-31
600602.SH,1992-06-25,1.011,2023-07-31
600603.SH,1992-06-25,1.0,2023-07-31
600604.SH,1992-06-25,1.0,2023-07-31
600605.SH,1992-06-25,1.0,2023-07-31
600606.SH,1992-06-25,1.0,2023-07-31
600607.SH,1992-06-25,1.0,2023-07-31
600608.SH,1992-06-25,1.0,2023-07-31
600651.SH,1992-06-25,5.0,2023-07-31
600652.SH,1992-06-25,5.0,2023-07-31
600653.SH,1992-06-25,10.0,2023-07-31
600654.SH,1992-06-25,10.0,2023-07-31
600656.SH,1992-06-25,1.0,2023-07-31
000001.SZ,1992-06-26,2.473,2023-07-31
000002.SZ,1992-06-26,1.867,2023-07-31
000003.SZ,1992-06-26,1.235,2023-07-31
000004.SZ,1992-06-26,1.302,2023-07-31
000005.SZ,1992-06-26,1.0,2023-07-31
000006.SZ,1992-06-26,1.0,2023-07-31
000007.SZ,1992-06-26,1.014,2023-07-31
000008.SZ,1992-06-26,1.0,2023-07-31
000009.SZ,1992-06-26,1.0,2023-07-31
000011.SZ,1992-06-26,1.0,2023-07-31
000012.SZ,1992-06-26,1.0,2023-07-31
000013.SZ,1992-06-26,1.0,2023-07-31
000014.SZ,1992-06-26,1.0,2023-07-31
000015.SZ,1992-06-26,1.0,2023-07-31
000016.SZ,1992-06-26,0.977,2023-07-31
000017.SZ,1992-06-26,1.057,2023-07-31
000018.SZ,1992-06-26,1.0,2023-07-31
000020.SZ,1992-06-26,1.006,2023-07-31
600601.SH,1992-06-26,9.761,2023-07-31
600602.SH,1992-06-26,1.011,2023-07-31
600603.SH,1992-06-26,1.0,2023-07-31
600604.SH,1992-06-26,1.0,2023-07-31
600605.SH,1992-06-26,1.0,2023-07-31
600606.SH,1992-06-26,1.0,2023-07-31
600607.SH,1992-06-26,1.0,2023-07-31
600608.SH,1992-06-26,1.0,2023-07-31
600651.SH,1992-06-26,5.0,2023-07-31
600652.SH,1992-06-26,5.0,2023-07-31
600653.SH,1992-06-26,10.0,2023-07-31
600654.SH,1992-06-26,10.0,2023-07-31
600656.SH,1992-06-26,1.0,2023-07-31
000001.SZ,1992-06-29,2.473,2023-07-31
000002.SZ,1992-06-29,1.867,2023-07-31
000003.SZ,1992-06-29,1.235,2023-07-31
000004.SZ,1992-06-29,1.302,2023-07-31
000005.SZ,1992-06-29,1.0,2023-07-31
000006.SZ,1992-06-29,1.0,2023-07-31
000007.SZ,1992-06-29,1.014,2023-07-31
000008.SZ,1992-06-29,1.0,2023-07-31
000009.SZ,1992-06-29,1.0,2023-07-31
000011.SZ,1992-06-29,1.0,2023-07-31
000012.SZ,1992-06-29,1.0,2023-07-31
000013.SZ,1992-06-29,1.0,2023-07-31
000014.SZ,1992-06-29,1.0,2023-07-31
000015.SZ,1992-06-29,1.0,2023-07-31
000016.SZ,1992-06-29,0.977,2023-07-31
000017.SZ,1992-06-29,1.057,2023-07-31
000018.SZ,1992-06-29,1.0,2023-07-31
000020.SZ,1992-06-29,1.006,2023-07-31
600601.SH,1992-06-29,9.761,2023-07-31
600602.SH,1992-06-29,1.011,2023-07-31
600603.SH,1992-06-29,1.0,2023-07-31
600604.SH,1992-06-29,1.0,2023-07-31
600605.SH,1992-06-29,1.0,2023-07-31
600606.SH,1992-06-29,1.0,2023-07-31
600607.SH,1992-06-29,1.0,2023-07-31
600608.SH,1992-06-29,1.0,2023-07-31
600651.SH,1992-06-29,5.0,2023-07-31
600652.SH,1992-06-29,5.0,2023-07-31
600653.SH,1992-06-29,10.0,2023-07-31
600654.SH,1992-06-29,10.0,2023-07-31
600656.SH,1992-06-29,1.0,2023-07-31
000001.SZ,1992-06-30,2.473,2023-07-31
000002.SZ,1992-06-30,1.867,2023-07-31
000003.SZ,1992-06-30,1.235,2023-07-31
000004.SZ,1992-06-30,1.302,2023-07-31
000005.SZ,1992-06-30,1.0,2023-07-31
000006.SZ,1992-06-30,1.0,2023-07-31
000007.SZ,1992-06-30,1.014,2023-07-31
000008.SZ,1992-06-30,1.0,2023-07-31
000009.SZ,1992-06-30,1.0,2023-07-31
000011.SZ,1992-06-30,1.0,2023-07-31
000012.SZ,1992-06-30,1.0,2023-07-31
000013.SZ,1992-06-30,1.0,2023-07-31
000014.SZ,1992-06-30,1.0,2023-07-31
000015.SZ,1992-06-30,1.0,2023-07-31
000016.SZ,1992-06-30,0.977,2023-07-31
000017.SZ,1992-06-30,1.057,2023-07-31
000018.SZ,1992-06-30,1.0,2023-07-31
000020.SZ,1992-06-30,1.006,2023-07-31
600601.SH,1992-06-30,9.761,2023-07-31
600602.SH,1992-06-30,1.011,2023-07-31
600603.SH,1992-06-30,1.0,2023-07-31
600604.SH,1992-06-30,1.0,2023-07-31
600605.SH,1992-06-30,1.0,2023-07-31
600606.SH,1992-06-30,1.0,2023-07-31
600607.SH,1992-06-30,1.0,2023-07-31
600608.SH,1992-06-30,1.0,2023-07-31
600651.SH,1992-06-30,5.0,2023-07-31
600652.SH,1992-06-30,5.0,2023-07-31
600653.SH,1992-06-30,10.0,2023-07-31
600654.SH,1992-06-30,10.0,2023-07-31
600656.SH,1992-06-30,1.0,2023-07-31
000001.SZ,1992-07-01,2.473,2023-07-31
000002.SZ,1992-07-01,1.867,2023-07-31
000003.SZ,1992-07-01,1.235,2023-07-31
000004.SZ,1992-07-01,1.302,2023-07-31
000005.SZ,1992-07-01,1.0,2023-07-31
000006.SZ,1992-07-01,1.0,2023-07-31
000007.SZ,1992-07-01,1.014,2023-07-31
000008.SZ,1992-07-01,1.0,2023-07-31
000009.SZ,1992-07-01,1.0,2023-07-31
000011.SZ,1992-07-01,1.0,2023-07-31
000012.SZ,1992-07-01,1.0,2023-07-31
000013.SZ,1992-07-01,1.0,2023-07-31
000014.SZ,1992-07-01,1.0,2023-07-31
000015.SZ,1992-07-01,1.0,2023-07-31
000016.SZ,1992-07-01,0.977,2023-07-31
000017.SZ,1992-07-01,1.057,2023-07-31
000018.SZ,1992-07-01,1.0,2023-07-31
000020.SZ,1992-07-01,1.006,2023-07-31
600601.SH,1992-07-01,9.761,2023-07-31
600602.SH,1992-07-01,1.011,2023-07-31
600603.SH,1992-07-01,1.0,2023-07-31
